,Y,Customer_Type,P_Client,Educational_Level,Marital_Status,Number_Of_Dependant,Years_At_Residence,Net_Annual_Income,Years_At_Business,Prod_Sub_Category,Source,Type_Of_Residence,Nb_Of_Products,Prod_Category,sub_delay,is_closed_date,bussiness_salaries,Nb_salaries,money_by_person
4499,0,Existing Client,NP_Client,University,Alone,0.0,3,52.0,1.0,C,Branch,Owned,1,D,3389,0,26.0,26.0,52.0
4500,0,Existing Client,P_Client,University,Married,2.0,25,18.0,2.0,C,Sales,Owned,2,B,387,0,6.0,6.0,6.0
4501,1,Non Existing Client,NP_Client,University,Married,2.0,40,36.0,1.0,C,Branch,Owned,1,B,3,1,18.0,18.0,12.0
4502,0,Non Existing Client,NP_Client,University,Married,0.0,1,30.0,1.0,C,Sales,Owned,1,B,0,0,15.0,15.0,30.0
4503,0,Non Existing Client,NP_Client,University,Married,0.0,1,25.0,1.0,C,Sales,Owned,1,B,1,0,12.5,12.5,25.0
4504,0,Existing Client,NP_Client,Master/PhD,Married,0.0,12,18.0,2.0,C,Sales,Owned,1,B,2477,0,6.0,9.0,18.0
4505,1,Non Existing Client,NP_Client,University,Alone,0.0,20,18.0,2.0,C,Sales,Parents,1,B,2,1,6.0,9.0,18.0
4506,0,Non Existing Client,NP_Client,University,Married,0.0,22,18.0,2.0,C,Sales,Owned,1,B,22,0,6.0,9.0,18.0
4507,0,Non Existing Client,NP_Client,University,Married,3.0,10,36.0,10.0,C,Sales,Owned,1,B,6,0,3.272727272727273,18.0,9.0
4508,0,Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,B,491,0,15.0,15.0,30.0
4509,0,Existing Client,NP_Client,University,Married,0.0,10,36.0,10.0,C,Sales,Owned,1,B,458,0,3.272727272727273,18.0,36.0
4510,1,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,3,1,18.0,18.0,36.0
4511,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,B,8,0,15.0,15.0,30.0
4512,0,Non Existing Client,NP_Client,University,Married,3.0,10,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,9.0
4513,0,Non Existing Client,NP_Client,University,Alone,0.0,25,18.0,3.0,C,Sales,Owned,1,B,1,1,4.5,9.0,18.0
4514,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,D,1,0,15.0,15.0,30.0
4515,0,Non Existing Client,NP_Client,University,Married,1.0,4,30.0,4.0,C,Branch,Owned,1,D,1,0,6.0,15.0,15.0
4516,0,Non Existing Client,NP_Client,University,Alone,0.0,1,36.0,1.0,C,Sales,Owned,2,B,10,1,18.0,12.0,36.0
4517,0,Existing Client,NP_Client,University,Alone,0.0,8,68.0,4.0,G,Branch,Parents,1,J,1653,0,13.6,34.0,68.0
4518,0,Non Existing Client,NP_Client,University,Married,0.0,13,18.0,1.0,C,Sales,Owned,2,B,11,1,9.0,6.0,18.0
4519,0,Existing Client,NP_Client,University,Married,0.0,3,20.0,1.0,C,Sales,Owned,1,C,855,0,10.0,10.0,20.0
4520,0,Non Existing Client,NP_Client,University,Alone,0.0,15,30.0,1.0,C,Sales,Owned,1,B,11,0,15.0,15.0,30.0
4521,0,Non Existing Client,NP_Client,University,Alone,0.0,22,18.0,2.0,C,Sales,Owned,1,B,4,0,6.0,9.0,18.0
4522,0,Existing Client,NP_Client,University,Alone,0.0,10,50.0,10.0,C,Sales,Owned,1,B,1526,0,4.545454545454546,25.0,50.0
4523,0,Existing Client,NP_Client,University,Alone,0.0,15,42.0,3.0,C,Branch,Parents,1,L,19,0,10.5,21.0,42.0
4524,1,Existing Client,NP_Client,University,Married,0.0,15,24.0,1.0,C,Sales,Owned,1,L,42,1,12.0,12.0,24.0
4525,0,Non Existing Client,NP_Client,University,Married,4.0,16,35.0,16.0,C,Branch,Owned,1,D,3,0,2.0588235294117645,17.5,7.0
4526,0,Non Existing Client,NP_Client,University,Married,0.0,7,20.0,7.0,C,Branch,Owned,1,B,9,1,2.5,10.0,20.0
4527,1,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,1,1,18.0,18.0,36.0
4528,0,Non Existing Client,NP_Client,University,Married,0.0,26,18.0,2.0,C,Sales,Owned,1,B,1,0,6.0,9.0,18.0
4529,0,Non Existing Client,NP_Client,University,Married,3.0,10,36.0,1.0,C,Sales,Owned,1,D,1,0,18.0,18.0,9.0
4530,0,Existing Client,NP_Client,Master/PhD,Married,3.0,1,20.0,1.0,C,Sales,Owned,1,C,868,0,10.0,10.0,5.0
4531,0,Non Existing Client,NP_Client,University,Alone,0.0,25,100.0,5.0,C,Branch,Owned,1,B,4,0,16.666666666666668,50.0,100.0
4532,0,Non Existing Client,NP_Client,Master/PhD,Married,0.0,1,45.0,1.0,G,Branch,Owned,1,B,2,0,22.5,22.5,45.0
4533,0,Non Existing Client,NP_Client,Diploma,Alone,0.0,30,38.0,6.0,C,Branch,Owned,1,K,21,0,5.428571428571429,19.0,38.0
4534,0,Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,2900,0,18.0,18.0,36.0
4535,0,Existing Client,NP_Client,University,Married,1.0,10,36.0,1.0,C,Sales,Owned,1,C,767,0,18.0,18.0,18.0
4536,0,Existing Client,NP_Client,Master/PhD,Married,2.0,12,120.0,14.0,G,Branch,Old rent,1,C,26,0,8.0,60.0,40.0
4537,0,Existing Client,NP_Client,Master/PhD,Married,2.0,15,20.0,1.0,C,Sales,Owned,1,M,1472,0,10.0,10.0,6.666666666666667
4538,0,Existing Client,NP_Client,Secondary or Less,Married,4.0,15,26.0,7.0,C,Branch,Old rent,1,G,2438,0,3.25,13.0,5.2
4539,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,1,1,18.0,18.0,36.0
4540,0,Existing Client,P_Client,University,Married,1.0,2,50.0,10.0,C,Sales,Owned,1,D,3441,1,4.545454545454546,25.0,25.0
4541,0,Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,1983,0,18.0,18.0,36.0
4542,0,Non Existing Client,NP_Client,University,Married,2.0,15,30.0,5.0,C,Branch,Owned,1,B,1,0,5.0,15.0,10.0
4543,0,Existing Client,NP_Client,University,Married,2.0,48,50.0,48.0,C,Sales,Owned,1,B,10944,0,1.0204081632653061,25.0,16.666666666666668
4544,0,Non Existing Client,NP_Client,Master/PhD,Married,2.0,10,50.0,10.0,G,Sales,Owned,2,C,10,1,4.545454545454546,16.666666666666668,16.666666666666668
4545,0,Non Existing Client,NP_Client,University,Married,2.0,5,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,12.0
4546,0,Non Existing Client,NP_Client,University,Married,3.0,1,36.0,1.0,G,Sales,Owned,2,C,3,1,18.0,12.0,9.0
4547,0,Non Existing Client,NP_Client,University,Alone,0.0,10,36.0,3.0,C,Sales,Owned,1,B,1,0,9.0,18.0,36.0
4548,0,Existing Client,NP_Client,University,Married,1.0,2,36.0,1.0,C,Sales,Owned,1,B,784,0,18.0,18.0,18.0
4549,0,Non Existing Client,NP_Client,Master/PhD,Married,4.0,8,18.0,2.0,G,Sales,Owned,1,C,3,0,6.0,9.0,3.6
4550,0,Non Existing Client,NP_Client,University,Married,3.0,10,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,9.0
4551,0,Existing Client,NP_Client,University,Married,3.0,10,36.0,1.0,C,Sales,Owned,1,B,2280,0,18.0,18.0,9.0
4552,0,Non Existing Client,NP_Client,University,Married,3.0,1,25.0,1.0,C,Sales,Owned,1,B,12,0,12.5,12.5,6.25
4553,0,Existing Client,NP_Client,University,Married,4.0,15,42.0,1.0,C,Sales,Owned,1,L,2628,0,21.0,21.0,8.4
4554,0,Existing Client,NP_Client,University,Married,3.0,23,500.0,3.0,P,Branch,Owned,1,E,2046,0,125.0,250.0,125.0
4555,0,Non Existing Client,NP_Client,University,Married,2.0,10,36.0,1.0,C,Sales,Owned,1,B,7,0,18.0,18.0,12.0
4556,0,Non Existing Client,NP_Client,University,Married,0.0,22,18.0,2.0,C,Sales,Owned,1,B,1,0,6.0,9.0,18.0
4557,0,Existing Client,P_Client,University,Married,1.0,20,324.0,1.0,G,Branch,Owned,1,G,189,0,162.0,162.0,162.0
4558,0,Existing Client,NP_Client,University,Married,0.0,3,42.0,3.0,C,Branch,Owned,1,D,212,0,10.5,21.0,42.0
4559,0,Existing Client,P_Client,University,Married,1.0,3,20.0,1.0,C,Sales,New rent,1,B,3486,0,10.0,10.0,10.0
4560,1,Existing Client,NP_Client,University,Married,0.0,12,36.0,3.0,C,Sales,Owned,1,L,12,1,9.0,18.0,36.0
4561,0,Non Existing Client,NP_Client,University,Married,1.0,1,36.0,1.0,C,Sales,Owned,1,B,10,0,18.0,18.0,18.0
4562,0,Existing Client,NP_Client,University,Married,2.0,20,36.0,20.0,C,Sales,Owned,1,B,2106,1,1.7142857142857142,18.0,12.0
4563,1,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,8,1,18.0,18.0,36.0
4564,0,Non Existing Client,NP_Client,University,Alone,0.0,1,25.0,1.0,C,Sales,Owned,2,B,24,1,12.5,8.333333333333334,25.0
4565,0,Existing Client,NP_Client,University,Alone,0.0,20,5.0,10.0,C,Sales,Owned,1,C,9,0,0.45454545454545453,2.5,5.0
4566,0,Non Existing Client,NP_Client,Master/PhD,Married,0.0,22,18.0,2.0,G,Sales,Owned,1,C,23,0,6.0,9.0,18.0
4567,0,Non Existing Client,NP_Client,University,Married,2.0,1,36.0,1.0,C,Sales,Owned,1,D,3,0,18.0,18.0,12.0
4568,0,Non Existing Client,NP_Client,University,Married,0.0,8,20.0,1.0,C,Sales,Owned,1,B,1,1,10.0,10.0,20.0
4569,0,Existing Client,NP_Client,University,Married,4.0,20,48.0,22.0,G,Branch,Old rent,1,C,20,1,2.0869565217391304,24.0,9.6
4570,1,Existing Client,NP_Client,University,Married,3.0,1,54.0,1.0,C,Sales,Owned,1,L,14,1,27.0,27.0,13.5
4571,0,Non Existing Client,NP_Client,University,Alone,0.0,4,18.0,1.0,C,Sales,Owned,1,B,1,1,9.0,9.0,18.0
4572,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,13,0,18.0,18.0,36.0
4573,0,Non Existing Client,NP_Client,University,Married,2.0,20,18.0,2.0,C,Branch,Owned,1,B,4,1,6.0,9.0,6.0
4574,0,Existing Client,NP_Client,University,Married,3.0,25,18.0,2.0,C,Sales,Owned,1,B,286,0,6.0,9.0,4.5
4575,0,Non Existing Client,NP_Client,University,Alone,0.0,28,60.0,6.0,C,Sales,Owned,1,B,3,1,8.571428571428571,30.0,60.0
4576,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,3,0,18.0,18.0,36.0
4577,0,Non Existing Client,NP_Client,University,Married,1.0,4,20.0,1.0,C,Sales,Owned,1,B,3,0,10.0,10.0,10.0
4578,0,Existing Client,NP_Client,University,Alone,0.0,21,36.0,1.0,C,Sales,Owned,1,B,1509,0,18.0,18.0,36.0
4579,0,Existing Client,NP_Client,University,Married,0.0,20,350.0,4.0,P,Branch,Owned,1,E,3895,0,70.0,175.0,350.0
4580,0,Non Existing Client,NP_Client,University,Alone,0.0,1,36.0,1.0,C,Sales,Owned,1,D,4,0,18.0,18.0,36.0
4581,1,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,B,6,1,15.0,15.0,30.0
4582,0,Non Existing Client,NP_Client,University,Married,2.0,5,25.0,1.0,C,Sales,Owned,1,B,4,0,12.5,12.5,8.333333333333334
4583,0,Non Existing Client,NP_Client,University,Alone,2.0,10,18.0,1.0,C,Sales,Owned,1,B,6,0,9.0,9.0,6.0
4584,0,Existing Client,NP_Client,University,Married,0.0,26,36.0,26.0,C,Sales,Owned,1,B,1679,0,1.3333333333333333,18.0,36.0
4585,0,Existing Client,P_Client,University,Married,0.0,30,80.0,13.0,C,Branch,Old rent,1,G,384,0,5.714285714285714,40.0,80.0
4586,0,Existing Client,P_Client,University,Married,2.0,1,86.0,5.0,G,Branch,Old rent,1,G,570,0,14.333333333333334,43.0,28.666666666666668
4587,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,1.0,C,Sales,Owned,1,B,2,0,18.0,18.0,36.0
4588,0,Existing Client,P_Client,University,Alone,0.0,2,27.0,9.0,C,Branch,Owned,1,G,236,0,2.7,13.5,27.0
4589,0,Non Existing Client,NP_Client,University,Married,1.0,9,756.0,6.0,C,Branch,Owned,1,B,23,0,108.0,378.0,378.0
4590,0,Non Existing Client,NP_Client,Master/PhD,Married,0.0,9,18.0,2.0,C,Sales,Owned,1,B,1,0,6.0,9.0,18.0
4591,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,4,0,18.0,18.0,36.0
4592,0,Existing Client,NP_Client,University,Married,3.0,15,18.0,2.0,C,Sales,Owned,1,B,8402,0,6.0,9.0,4.5
4593,0,Existing Client,NP_Client,University,Married,4.0,8,69.0,10.0,C,Branch,Owned,1,L,74,0,6.2727272727272725,34.5,13.8
4594,0,Non Existing Client,NP_Client,University,Alone,0.0,10,36.0,3.0,C,Sales,Owned,1,B,2,0,9.0,18.0,36.0
4595,0,Existing Client,NP_Client,Master/PhD,Married,1.0,10,2000.0,10.0,P,Branch,Owned,2,F,5676,0,181.8181818181818,666.6666666666666,1000.0
4596,0,Non Existing Client,NP_Client,University,Married,2.0,22,18.0,2.0,C,Sales,Owned,1,B,3,0,6.0,9.0,6.0
4597,0,Existing Client,NP_Client,University,Married,0.0,20,100.0,10.0,P,Branch,Owned,1,E,2737,0,9.090909090909092,50.0,100.0
4598,0,Existing Client,NP_Client,University,Married,4.0,10,36.0,10.0,C,Sales,Owned,1,B,106,0,3.272727272727273,18.0,7.2
4599,0,Non Existing Client,NP_Client,University,Married,3.0,22,18.0,2.0,C,Sales,Owned,1,B,16,0,6.0,9.0,4.5
4600,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,2,D,17,1,18.0,12.0,36.0
4601,0,Non Existing Client,NP_Client,University,Married,4.0,1,36.0,1.0,C,Sales,Owned,1,B,7,0,18.0,18.0,7.2
4602,0,Non Existing Client,NP_Client,University,Married,1.0,1,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,18.0
4603,0,Non Existing Client,NP_Client,University,Married,2.0,25,20.0,1.0,C,Sales,Old rent,1,B,2,0,10.0,10.0,6.666666666666667
4604,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
4605,0,Non Existing Client,NP_Client,University,Alone,0.0,30,18.0,2.0,C,Sales,Owned,1,B,5,0,6.0,9.0,18.0
4606,0,Non Existing Client,NP_Client,University,Married,2.0,9,18.0,2.0,C,Sales,Owned,1,B,9,0,6.0,9.0,6.0
4607,0,Existing Client,P_Client,University,Married,2.0,20,104.0,2.0,C,Branch,Owned,1,H,315,0,34.666666666666664,52.0,34.666666666666664
4608,0,Non Existing Client,NP_Client,University,Married,1.0,1,36.0,1.0,C,Sales,Owned,2,B,1,1,18.0,12.0,18.0
4609,0,Non Existing Client,NP_Client,University,Married,2.0,8,18.0,1.0,C,Sales,Owned,1,B,1,0,9.0,9.0,6.0
4610,0,Existing Client,P_Client,University,Married,1.0,26,108.0,2.0,G,Branch,Owned,1,G,851,1,36.0,54.0,54.0
4611,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,B,3,0,15.0,15.0,30.0
4612,0,Non Existing Client,NP_Client,University,Alone,0.0,15,34.0,1.0,C,Sales,Owned,1,K,12,0,17.0,17.0,34.0
4613,0,Non Existing Client,NP_Client,Master/PhD,Married,2.0,1,20.0,1.0,C,Sales,Owned,1,B,3,0,10.0,10.0,6.666666666666667
4614,0,Non Existing Client,NP_Client,University,Alone,0.0,4,18.0,2.0,C,Sales,Old rent,1,B,1,0,6.0,9.0,18.0
4615,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,G,Sales,Owned,1,C,12,0,15.0,15.0,30.0
4616,0,Existing Client,NP_Client,University,Married,0.0,1,20.0,1.0,C,Sales,Owned,1,B,2115,0,10.0,10.0,20.0
4617,0,Non Existing Client,NP_Client,University,Alone,1.0,10,36.0,1.0,C,Sales,Owned,2,B,1,0,18.0,12.0,18.0
4618,0,Non Existing Client,NP_Client,University,Married,2.0,10,36.0,10.0,C,Sales,Owned,1,B,1,0,3.272727272727273,18.0,12.0
4619,0,Existing Client,NP_Client,University,Married,3.0,20,200.0,8.0,P,Branch,Owned,1,E,1125,0,22.22222222222222,100.0,50.0
4620,0,Non Existing Client,NP_Client,University,Alone,0.0,2,25.0,1.0,C,Branch,Owned,1,D,3,0,12.5,12.5,25.0
4621,0,Existing Client,NP_Client,Master/PhD,Married,3.0,35,25.0,1.0,C,Sales,Owned,1,D,1065,0,12.5,12.5,6.25
4622,0,Non Existing Client,NP_Client,Master/PhD,Married,4.0,45,120.0,9.0,C,Branch,Owned,1,C,5,0,12.0,60.0,24.0
4623,1,Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,L,19,1,18.0,18.0,36.0
4624,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,B,1,0,15.0,15.0,30.0
4625,0,Existing Client,P_Client,University,Married,1.0,17,278.0,16.0,G,Branch,Owned,1,G,208,0,16.352941176470587,139.0,139.0
4626,0,Existing Client,NP_Client,University,Alone,0.0,22,480.0,6.0,P,Branch,Owned,1,E,1487,0,68.57142857142857,240.0,480.0
4627,0,Non Existing Client,NP_Client,University,Alone,0.0,5,25.0,1.0,C,Sales,Owned,1,B,2,0,12.5,12.5,25.0
4628,0,Non Existing Client,NP_Client,University,Married,2.0,20,20.0,1.0,C,Sales,Owned,1,D,1,1,10.0,10.0,6.666666666666667
4629,0,Existing Client,NP_Client,University,Married,0.0,1,25.0,1.0,C,Sales,Owned,1,B,3913,0,12.5,12.5,25.0
4630,1,Non Existing Client,NP_Client,Master/PhD,Married,0.0,20,18.0,15.0,C,Sales,Owned,1,B,1,1,1.125,9.0,18.0
4631,0,Existing Client,NP_Client,Master/PhD,Alone,0.0,13,50.0,2.0,G,Branch,Owned,2,C,122,1,16.666666666666668,16.666666666666668,50.0
4632,0,Non Existing Client,NP_Client,University,Alone,0.0,10,36.0,4.0,C,Sales,Owned,1,B,1,0,7.2,18.0,36.0
4633,0,Existing Client,P_Client,University,Married,2.0,2,200.0,7.0,G,Branch,New rent,1,G,1909,0,25.0,100.0,66.66666666666667
4634,0,Existing Client,NP_Client,University,Married,0.0,40,500.0,6.0,P,Branch,Owned,1,I,19,0,71.42857142857143,250.0,500.0
4635,0,Non Existing Client,NP_Client,University,Married,2.0,7,51.0,6.0,C,Branch,Owned,1,K,22,0,7.285714285714286,25.5,17.0
4636,0,Non Existing Client,NP_Client,University,Married,4.0,1,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,7.2
4637,0,Non Existing Client,NP_Client,University,Married,0.0,10,34.0,1.0,C,Sales,Owned,1,K,19,0,17.0,17.0,34.0
4638,0,Non Existing Client,NP_Client,University,Married,0.0,10,18.0,10.0,C,Sales,Owned,1,B,1,0,1.6363636363636365,9.0,18.0
4639,0,Non Existing Client,NP_Client,University,Married,0.0,6,20.0,1.0,C,Sales,Owned,1,B,3,0,10.0,10.0,20.0
4640,0,Existing Client,NP_Client,University,Married,0.0,15,44.0,1.0,C,Sales,Owned,1,L,5,0,22.0,22.0,44.0
4641,0,Non Existing Client,NP_Client,University,Married,3.0,1,36.0,1.0,C,Sales,Owned,1,D,5,0,18.0,18.0,9.0
4642,1,Non Existing Client,NP_Client,University,Alone,1.0,10,36.0,3.0,C,Sales,Owned,1,B,1,1,9.0,18.0,18.0
4643,0,Existing Client,P_Client,University,Married,1.0,1,31.0,1.0,C,Branch,Owned,2,H,1260,1,15.5,10.333333333333334,15.5
4644,0,Existing Client,NP_Client,University,Married,1.0,6,100.0,9.0,C,Branch,Owned,1,C,1891,0,10.0,50.0,50.0
4645,0,Existing Client,NP_Client,University,Married,3.0,20,25.0,1.0,C,Sales,Owned,1,B,2084,0,12.5,12.5,6.25
4646,0,Non Existing Client,NP_Client,University,Married,1.0,10,36.0,3.0,C,Sales,Owned,1,B,3,0,9.0,18.0,18.0
4647,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,18,0,18.0,18.0,36.0
4648,0,Non Existing Client,NP_Client,University,Alone,0.0,10,36.0,3.0,C,Sales,Owned,1,B,5,0,9.0,18.0,36.0
4649,0,Existing Client,NP_Client,University,Married,0.0,15,100.0,1.0,G,Sales,Owned,1,C,1932,0,50.0,50.0,100.0
4650,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,5,0,18.0,18.0,36.0
4651,0,Existing Client,NP_Client,Master/PhD,Alone,0.0,30,70.0,10.0,P,Branch,Old rent,1,E,5334,0,6.363636363636363,35.0,70.0
4652,0,Non Existing Client,NP_Client,University,Married,2.0,3,20.0,1.0,C,Sales,Owned,1,B,5,0,10.0,10.0,6.666666666666667
4653,0,Non Existing Client,NP_Client,University,Married,3.0,22,29.0,2.0,C,Sales,Owned,1,K,5,0,9.666666666666666,14.5,7.25
4654,0,Existing Client,P_Client,University,Married,2.0,3,24.0,1.0,C,Branch,Owned,1,H,250,0,12.0,12.0,8.0
4655,0,Non Existing Client,NP_Client,University,Married,0.0,1,25.0,1.0,C,Sales,Owned,2,B,19,0,12.5,8.333333333333334,25.0
4656,0,Non Existing Client,NP_Client,University,Married,0.0,15,18.0,2.0,C,Sales,Owned,1,B,3,0,6.0,9.0,18.0
4657,0,Existing Client,P_Client,University,Married,3.0,37,60.0,5.0,G,Branch,Old rent,1,G,213,0,10.0,30.0,15.0
4658,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,10.0,C,Sales,Owned,1,B,1,0,3.272727272727273,18.0,36.0
4659,0,Non Existing Client,NP_Client,University,Married,3.0,1,200.0,1.0,C,Sales,Owned,1,D,10,0,100.0,100.0,50.0
4660,0,Non Existing Client,NP_Client,University,Married,2.0,3,20.0,1.0,C,Sales,New rent,1,B,3,0,10.0,10.0,6.666666666666667
4661,0,Non Existing Client,NP_Client,University,Married,3.0,20,36.0,7.0,C,Sales,Owned,1,B,7,0,4.5,18.0,9.0
4662,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,B,9,0,15.0,15.0,30.0
4663,1,Non Existing Client,NP_Client,University,Married,0.0,15,18.0,1.0,C,Sales,Owned,1,D,5,1,9.0,9.0,18.0
4664,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,D,1,0,18.0,18.0,36.0
4665,0,Non Existing Client,NP_Client,University,Married,2.0,11,18.0,2.0,C,Sales,Owned,1,B,0,0,6.0,9.0,6.0
4666,0,Non Existing Client,NP_Client,University,Married,2.0,15,60.0,1.0,C,Sales,Owned,1,B,8,1,30.0,30.0,20.0
4667,0,Existing Client,NP_Client,University,Married,3.0,20,150.0,13.0,G,Branch,Owned,1,J,4631,0,10.714285714285714,75.0,37.5
4668,0,Non Existing Client,NP_Client,Master/PhD,Married,0.0,29,24.0,5.0,G,Branch,Parents,1,M,2,0,4.0,12.0,24.0
4669,0,Non Existing Client,NP_Client,University,Married,1.0,5,25.0,1.0,C,Sales,Owned,1,B,2,0,12.5,12.5,12.5
4670,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,D,1,0,18.0,18.0,36.0
4671,1,Existing Client,P_Client,University,Alone,0.0,1,25.0,1.0,C,Sales,Owned,1,B,1522,1,12.5,12.5,25.0
4672,0,Non Existing Client,NP_Client,University,Married,3.0,20,24.0,12.0,C,Branch,Owned,1,B,10,0,1.8461538461538463,12.0,6.0
4673,0,Existing Client,P_Client,University,Alone,0.0,20,25.0,1.0,C,Sales,Owned,1,L,1091,0,12.5,12.5,25.0
4674,1,Non Existing Client,NP_Client,Master/PhD,Married,3.0,3,36.0,4.0,C,Branch,Owned,1,D,8,1,7.2,18.0,9.0
4675,0,Non Existing Client,NP_Client,University,Alone,0.0,10,25.0,1.0,C,Sales,Owned,1,B,0,0,12.5,12.5,25.0
4676,0,Existing Client,NP_Client,University,Alone,0.0,15,36.0,0.0,C,Branch,Owned,1,D,239,0,36.0,18.0,36.0
4677,0,Existing Client,NP_Client,Master/PhD,Married,3.0,34,50.0,10.0,G,Sales,Owned,1,C,78,0,4.545454545454546,25.0,12.5
4678,0,Non Existing Client,NP_Client,University,Alone,0.0,1,36.0,1.0,C,Sales,Owned,1,B,2,1,18.0,18.0,36.0
4679,0,Non Existing Client,NP_Client,University,Married,0.0,10,25.0,1.0,C,Sales,Owned,1,B,6,1,12.5,12.5,25.0
4680,0,Existing Client,NP_Client,Master/PhD,Married,0.0,8,18.0,20.0,G,Sales,Owned,1,C,1911,0,0.8571428571428571,9.0,18.0
4681,0,Non Existing Client,NP_Client,University,Alone,0.0,1,20.0,1.0,C,Sales,Owned,1,B,1,0,10.0,10.0,20.0
4682,0,Non Existing Client,NP_Client,University,Alone,0.0,10,36.0,3.0,C,Sales,Owned,1,B,3,0,9.0,18.0,36.0
4683,0,Non Existing Client,NP_Client,University,Married,3.0,1,36.0,1.0,C,Sales,Owned,1,D,6,0,18.0,18.0,9.0
4684,0,Existing Client,NP_Client,Master/PhD,Married,2.0,10,150.0,10.0,G,Branch,Owned,1,C,2665,1,13.636363636363637,75.0,50.0
4685,0,Non Existing Client,NP_Client,University,Married,2.0,1,36.0,1.0,C,Sales,Owned,1,D,1,0,18.0,18.0,12.0
4686,0,Existing Client,NP_Client,Master/PhD,Alone,0.0,20,36.0,1.0,C,Sales,Owned,1,B,1173,1,18.0,18.0,36.0
4687,0,Non Existing Client,NP_Client,University,Married,0.0,25,50.0,10.0,C,Sales,Owned,1,B,2,0,4.545454545454546,25.0,50.0
4688,0,Existing Client,P_Client,University,Married,2.0,44,36.0,6.0,C,Branch,Parents,1,G,939,0,5.142857142857143,18.0,12.0
4689,0,Existing Client,NP_Client,University,Married,0.0,20,18.0,2.0,C,Sales,Owned,1,B,3991,0,6.0,9.0,18.0
4690,0,Existing Client,NP_Client,University,Married,0.0,15,24.0,1.0,C,Sales,Owned,1,L,11,0,12.0,12.0,24.0
4691,1,Existing Client,NP_Client,University,Alone,0.0,40,60.0,3.0,C,Sales,Old rent,1,L,12,1,15.0,30.0,60.0
4692,0,Non Existing Client,NP_Client,University,Alone,0.0,18,18.0,2.0,C,Sales,Owned,1,B,4,1,6.0,9.0,18.0
4693,0,Non Existing Client,NP_Client,University,Married,2.0,20,18.0,2.0,C,Sales,Owned,1,B,8,0,6.0,9.0,6.0
4694,0,Existing Client,NP_Client,University,Married,6.0,10,50.0,17.0,C,Sales,Owned,1,C,32,0,2.7777777777777777,25.0,7.142857142857143
4695,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,3.0,C,Sales,Owned,1,B,2,0,9.0,18.0,36.0
4696,0,Existing Client,NP_Client,Master/PhD,Married,2.0,23,20.0,1.0,C,Sales,Owned,1,C,1288,0,10.0,10.0,6.666666666666667
4697,0,Non Existing Client,NP_Client,University,Married,3.0,15,30.0,1.0,C,Sales,Owned,1,B,10,0,15.0,15.0,7.5
